antecedent,consequent,confidence,coverage,leverage,lift,strength,support
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT",WHITE HANGING HEART T-LIGHT HOLDER,0.4180602006688963,0.12054021366659948,-0.01639841763538304,0.668599824474015,8.383783783783784,125
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, HEART OF WICKER SMALL",LUNCH BAG RED RETROSPOT,0.5903614457831325,0.033460995766982464,0.003013466741856385,1.1800093201168897,14.951807228915662,49
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, HEART OF WICKER SMALL",WHITE HANGING HEART T-LIGHT HOLDER,0.6265060240963856,0.033460995766982464,4.111895400532133e-05,1.0019653080406734,18.686746987951807,52
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.40350877192982454,0.04595847611368676,-0.0006132087488619659,0.9679917879805897,9.070175438596491,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.6301369863013698,0.04595847611368676,0.007097651542950149,1.4843825209122012,14.424657534246576,66
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.4824561403508772,0.04595847611368676,-0.0008201849857227434,0.9643291346819911,10.885964912280702,55
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",PARTY BUNTING,0.41228070175438597,0.04595847611368676,-0.0028039713595921197,0.8710922322842882,10.298245614035087,47
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",WHITE HANGING HEART T-LIGHT HOLDER,0.43859649122807015,0.04595847611368676,-0.008579559142240742,0.7014433246236158,13.605263157894736,50
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.4380952380952381,0.04233017536786938,0.00040436346863731014,1.0222909107198852,10.123809523809523,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.631578947368421,0.04233017536786938,0.006622183163730515,1.4877792772529614,14.04,61
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.49523809523809526,0.04233017536786938,-0.00021437114756133927,0.9898775948735659,11.81904761904762,52
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",WHITE HANGING HEART T-LIGHT HOLDER,0.4666666666666667,0.04233017536786938,-0.006714010076825402,0.7463356973995271,14.771428571428572,49
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.46846846846846846,0.044749042531747635,0.0048534993022170386,1.3012721568152699,8.045045045045045,52
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.43243243243243246,0.044749042531747635,0.0003544681370972562,1.018659685326352,9.486486486486486,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.5405405405405406,0.044749042531747635,0.0018006201242093084,1.0804277282923536,14.264367816091953,60
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PAPER CHAIN KIT 50'S CHRISTMAS ,0.43243243243243246,0.044749042531747635,0.007029390828791118,1.5704958252542442,6.153153153153153,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PARTY BUNTING,0.4954954954954955,0.044749042531747635,0.0009935997047886638,1.0469136086682935,10.576576576576576,55
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",REGENCY CAKESTAND 3 TIER,0.5225225225225225,0.044749042531747635,0.0032132918562814547,1.159317636061822,10.072072072072071,58
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.6576576576576577,0.044749042531747635,0.001448996183535345,1.051785828381573,17.82758620689655,73
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",LUNCH BAG RED RETROSPOT,0.6216216216216216,0.029832695021165086,0.0036192805800177893,1.2424918875362065,16.77027027027027,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",NATURAL SLATE HEART CHALKBOARD ,0.6486486486486487,0.029832695021165086,0.007877286413952229,1.6865544790073093,12.891891891891891,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",REGENCY CAKESTAND 3 TIER,0.6891891891891891,0.029832695021165086,0.007114310407715151,1.5290999854953342,15.108108108108109,51
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",WHITE HANGING HEART T-LIGHT HOLDER,0.6621621621621622,0.029832695021165086,0.0011003789647945773,1.0589898409047347,20.95945945945946,49
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO BAG PINK POLKADOT,0.47959183673469385,0.03950816367667809,0.0020168603151345258,1.1191228137539118,10.846938775510203,47
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.5,0.03950816367667809,0.002982424369465016,1.1778252611585944,10.744897959183673,49
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PARTY BUNTING",NATURAL SLATE HEART CHALKBOARD ,0.5612244897959183,0.03950816367667809,0.006978114030416893,1.4592425020322592,9.73469387755102,55
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, PARTY BUNTING",WHITE HANGING HEART T-LIGHT HOLDER,0.47959183673469385,0.03950816367667809,-0.005755759670440523,0.7670068027210885,15.826530612244898,47
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",HEART OF WICKER SMALL,0.45794392523364486,0.04313646442249546,0.004224606841649486,1.2720379692520223,8.345794392523365,49
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",JUMBO STORAGE BAG SUKI,0.5233644859813084,0.04313646442249546,0.004264181803310734,1.2328638247641361,9.841121495327103,56
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.573170731707317,0.04313646442249546,0.0024088718450192494,1.1456486704270747,15.134146341463415,59
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",NATURAL SLATE HEART CHALKBOARD ,0.5420560747663551,0.04313646442249546,0.006792103584333532,1.4094026136875721,8.91588785046729,58
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PAPER CHAIN KIT 50'S CHRISTMAS ,0.4766355140186916,0.04313646442249546,0.008682844103783753,1.7310313214104895,6.383177570093458,51
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",SET OF 3 CAKE TINS PANTRY DESIGN ,0.42990654205607476,0.04313646442249546,0.0024760761433639147,1.1540943480195818,8.63551401869159,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.5794392523364486,0.04313646442249546,-0.0019772853534732776,0.9266918539139657,14.495327102803738,62
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",LUNCH BAG RED RETROSPOT,0.5054945054945055,0.036686151985486797,0.00019047989760567825,1.010378018436036,13.637362637362637,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",REGENCY CAKESTAND 3 TIER,0.5054945054945055,0.036686151985486797,0.0020096279299438666,1.1215376752049382,12.285714285714286,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",WHITE HANGING HEART T-LIGHT HOLDER,0.5274725274725275,0.036686151985486797,-0.003588075682116518,0.8435819499649286,17.043956043956044,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.41739130434782606,0.0463616206409998,-0.000516993646999712,0.9739784858276412,9.243478260869566,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.6764705882352942,0.0657125579520258,-0.00021014548430387542,0.9887951055495858,25.328358208955223,105
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.5476190476190477,0.0657125579520258,0.004336505655217327,1.2899990955546512,12.535714285714286,79
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.4233128834355828,0.0657125579520258,-0.0034400149425953806,0.8461141074633064,11.385321100917432,69
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",REGENCY CAKESTAND 3 TIER,0.4339622641509434,0.04273331989518242,-0.000715924871120318,0.9628295136193338,10.547169811320755,46
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO SHOPPER VINTAGE RED PAISLEY",WHITE HANGING HEART T-LIGHT HOLDER,0.49056603773584906,0.0657125579520258,-0.005756653560744986,0.7845577412016592,14.632075471698114,72
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.42857142857142855,0.045152187059060676,1.3002040792196468e-06,1.0000671952694529,9.491071428571429,48
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.7162162162162162,0.045152187059060676,0.0009570314650606112,1.0468911752058483,22.93243243243243,74
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.41964285714285715,0.045152187059060676,0.0001260385329293545,1.0066964285714286,9.232142857142858,47
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.41964285714285715,0.045152187059060676,-0.003641952888649182,0.8387784908483942,11.080357142857142,47
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.575,0.05160249949606934,0.005069251916612549,1.3417568203198493,13.2875,66
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5106382978723404,0.05160249949606934,0.0035541078505469045,1.2249886826618377,11.617977528089888,61
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.453125,0.05160249949606934,0.0018093965017440409,1.0838732521697203,8.1015625,58
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",LUNCH BAG RED RETROSPOT,0.5822784810126582,0.05160249949606934,0.0028064092422406565,1.163853160476953,15.708860759493671,71
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",REGENCY CAKESTAND 3 TIER,0.4375,0.05160249949606934,-0.0006819570395507047,0.9706786672629696,8.734375,56
"PACK OF 72 RETROSPOT CAKE CASES, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",WHITE HANGING HEART T-LIGHT HOLDER,0.5949367088607594,0.05160249949606934,-0.0009662954191250512,0.951476793248945,19.632911392405063,71
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.6728395061728395,0.07538802660753881,0.01126829991531202,1.3448657494453895,13.637362637362637,119
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL.",PARTY BUNTING,0.5864661654135338,0.07538802660753881,0.006068214963227994,1.2391220811825132,9.702479338842975,96
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL.",REGENCY CAKESTAND 3 TIER,0.5684931506849316,0.07538802660753881,0.0069322818366244,1.261312397382802,9.239669421487603,90
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5918367346938775,0.03950816367667809,0.006610725115282392,1.394160513208132,10.744897959183673,58
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",LUNCH BAG RED RETROSPOT,0.6617647058823529,0.03950816367667809,0.006035222284717795,1.3227295350049768,18.25,64
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",WHITE HANGING HEART T-LIGHT HOLDER,0.47959183673469385,0.03950816367667809,-0.005755759670440523,0.7670068027210885,15.826530612244898,47
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",PARTY BUNTING,0.6382978723404256,0.04797419875025197,0.006253006467987086,1.3486353256732757,12.48936170212766,66
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",REGENCY CAKESTAND 3 TIER,0.5625,0.04797419875025197,0.004326266548093472,1.2480154293381038,11.893617021276595,58
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.7058823529411765,0.038701874622052004,0.007244899654921774,1.4109115040053088,14.6,66
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., PARTY BUNTING",REGENCY CAKESTAND 3 TIER,0.8117647058823529,0.038701874622052004,0.0123721731785695,1.801057560770283,13.152941176470588,73
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.6538461538461539,0.036283007458173755,0.005229908383151126,1.3069020021074815,15.91025641025641,58
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG  BLACK SKULL., REGENCY CAKESTAND 3 TIER",PARTY BUNTING,0.8589743589743589,0.036283007458173755,0.012257105117558561,1.8148942908312584,15.051282051282051,73
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.6376811594202898,0.08667607337230397,0.013268663891191447,1.525330873618157,11.395604395604396,119
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT",PARTY BUNTING,0.49612403100775193,0.08667607337230397,0.0011874113753473424,1.0482416174742153,9.10077519379845,88
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT",REGENCY CAKESTAND 3 TIER,0.4857142857142857,0.08667607337230397,0.0024691688091930605,1.0776514183490928,8.666666666666666,88
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, HEART OF WICKER SMALL",JUMBO BAG RED RETROSPOT,0.7313432835820896,0.027010683329973795,0.0012750938879397173,1.069002365895918,25.328358208955223,49
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, HEART OF WICKER SMALL",NATURAL SLATE HEART CHALKBOARD ,0.6716417910447762,0.027010683329973795,0.007753198187141705,1.746339059419882,14.238805970149254,45
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.4230769230769231,0.052408788550695425,-0.0002864512112030784,0.9872458209711267,8.176923076923076,55
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4,0.052408788550695425,-0.0008831636208099451,0.9595744680851064,7.953846153846154,52
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5714285714285714,0.052408788550695425,0.006375144388678782,1.3460860127526793,13.0,71
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.5357142857142857,0.052408788550695425,0.003984231612503754,1.281426505028241,12.345238095238095,64
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",NATURAL SLATE HEART CHALKBOARD ,0.46153846153846156,0.052408788550695425,0.004032257900679929,1.2000483792936623,9.085714285714285,60
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",REGENCY CAKESTAND 3 TIER,0.45384615384615384,0.052408788550695425,0.00016406950224652917,1.0069457823035641,10.647619047619047,59
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",WHITE HANGING HEART T-LIGHT HOLDER,0.49230769230769234,0.052408788550695425,-0.006968768813597502,0.7873431533006001,11.930769230769231,64
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, PARTY BUNTING",LUNCH BAG  BLACK SKULL.,0.7894736842105263,0.03547671840354767,0.011776110871002244,1.8884180074100392,14.605633802816902,66
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, PARTY BUNTING",REGENCY CAKESTAND 3 TIER,0.8266666666666667,0.03547671840354767,0.011367196688087665,1.8341204531902207,15.746478873239436,66
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG  BLACK SKULL.,0.7285714285714285,0.03547671840354767,0.009129382942240749,1.7427400468384076,14.814285714285715,58
"PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PARTY BUNTING,0.8571428571428571,0.03547671840354767,0.010832325234998682,1.811024580189827,16.771428571428572,66
"PACK OF 72 RETROSPOT CAKE CASES, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.42528735632183906,0.08425720620842572,0.0051434448118830205,1.1813273094695653,7.144,88
"PACK OF 72 RETROSPOT CAKE CASES, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.5311004784688995,0.08425720620842572,-0.008208513403133435,0.7763080358527432,17.49484536082474,111
"PACK OF 72 RETROSPOT CAKE CASES, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.41148325358851673,0.08425720620842572,-0.0046518864071830425,0.822469146274227,9.62015503875969,86
"PACK OF 72 RETROSPOT CAKE CASES, NATURAL SLATE HEART CHALKBOARD ",REGENCY CAKESTAND 3 TIER,0.41626794258373206,0.08425720620842572,-0.002283320888619602,0.9235712268148007,7.031446540880503,87
"PACK OF 72 RETROSPOT CAKE CASES, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5502392344497608,0.08425720620842572,-0.005906827131894855,0.8799925345278088,15.989690721649485,115
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO BAG RED RETROSPOT,0.42045454545454547,0.07095343680709534,-0.013639547104788851,0.6145771950500883,13.685483870967742,74
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS ",LUNCH BAG RED RETROSPOT,0.44886363636363635,0.07095343680709534,-0.0036497541131244996,0.8971847300564061,9.771653543307087,79
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS ",REGENCY CAKESTAND 3 TIER,0.5340909090909091,0.07095343680709534,0.00591576603493949,1.1849843470483006,11.645833333333334,94
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS ",WHITE HANGING HEART T-LIGHT HOLDER,0.4435483870967742,0.07095343680709534,-0.009084607164262622,0.7093628460306566,12.508064516129032,75
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.7058823529411765,0.027413827857286837,0.000596143570322208,1.03178619709522,24.955882352941178,48
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",REGENCY CAKESTAND 3 TIER,0.7647058823529411,0.027413827857286837,0.008607676055453867,1.6966484268125854,16.441176470588236,52
"PACK OF 72 RETROSPOT CAKE CASES, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.75,0.027413827857286837,0.003419130414572915,1.199468085106383,22.808823529411764,51
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING",JUMBO BAG RED RETROSPOT,0.423728813559322,0.0560370892965128,-0.012387856890275087,0.61936318328456,14.38135593220339,57
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING",LUNCH BAG  BLACK SKULL.,0.5639097744360902,0.11449304575690385,0.00851723060919315,1.348870005292885,8.1015625,127
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.48201438848920863,0.11449304575690385,-0.0010248046026899353,0.9634461649053039,9.330827067669173,124
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING",REGENCY CAKESTAND 3 TIER,0.620253164556962,0.11449304575690385,0.010799007505468678,1.3761520346006657,8.734375,145
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.6875,0.03225156218504334,0.00010848577785988928,1.0049167648791986,21.2125,55
"PACK OF 72 RETROSPOT CAKE CASES, PARTY BUNTING, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.6125,0.03225156218504334,-0.0004120834303576768,0.9795656028368795,19.3875,49
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",JUMBO BAG RED RETROSPOT,0.4049079754601227,0.0657125579520258,-0.01834880501696746,0.59185281857916,10.411042944785276,66
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",LUNCH BAG  BLACK SKULL.,0.5170068027210885,0.12416851441241686,0.005863757871770704,1.2366782778685246,8.362903225806452,126
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.46875,0.12416851441241686,-0.0020352256977535033,0.9369334206285254,9.546153846153846,138
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",PARTY BUNTING,0.5923076923076923,0.12416851441241686,0.006495900842536306,1.2514644214388677,9.46774193548387,145
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",SET OF 3 CAKE TINS PANTRY DESIGN ,0.40540540540540543,0.044749042531747635,0.0014722373314513962,1.0883204633204633,8.324324324324325,45
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.6619718309859155,0.02862326143922596,0.006981527066124845,1.583434066307197,14.605633802816902,47
"PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT",PARTY BUNTING,0.7746478873239436,0.02862326143922596,0.00862579764980799,1.6367240924250783,16.535211267605632,55
