ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
99d78f65e61e3085bfdd8a4ad8f5a4cc,18,NA,India,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Marathi,NA,high school diploma or equivalent (GED),NA
bfcff4ae3fd85b17c47d087d1c5e4199,20,NA,India,NA,A stay-at-home parent or homemaker,12000,male,NA,work for a medium-sized company,  Product Manager,Hindi,NA,bachelor's degree,NA
98e27d2eff39a5b1b2b24beebb218bc3,55,NA,United States of America,architecture or physical engineering,Self-employed business owner,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,NA
7264e49342d93f8fc8171c26906544f1,24,NA,India,NA,Not working but looking for work,20000,male,NA,work for a startup,  User Experience Designer,Hindi,NA,bachelor's degree,NA
5b70c5be43783faf403bce685f1d27cc,28,1,Zimbabwe,software development and IT,Employed for wages,NA,male,NA,NA,NA,Shona,married or domestic partnership,"some college credit, no degree",NA
746b6975c2be9d1d498a7e9132876dcd,25,NA,United States of America,software development and IT,Employed for wages,60000,female,50000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,20000
34303c2e3e6ee5c8a2216718e19e1c6e,19,NA,India,NA,NA,NA,male,NA,freelance ,NA,Hindi,NA,high school diploma or equivalent (GED),NA
60f7155a8f6e97d9fb1b61a86fa75d38,19,NA,India,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Odia (Oriya),NA,high school diploma or equivalent (GED),NA
1292a967e7fa5f39f086fc01724ea69e,43,NA,United States of America,software development and IT,Employed for wages,NA,male,NA,freelance ,NA,Spanish,NA,bachelor's degree,NA
fc651acc8c7782fa732ce07ca52750c7,26,NA,United States of America,NA,Not working and not looking for work,75000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
1b003ad8b2fe921634c3cb7b1436118f,31,NA,United States of America,software development and IT,Employed for wages,NA,female,30000,NA,NA,English,NA,bachelor's degree,NA
99b38084eb6cb50055e324c61b7a21a6,39,1,United States of America,software development and IT,Employed for wages,NA,male,108000,freelance ,NA,English,married or domestic partnership,high school diploma or equivalent (GED),NA
0eb2a5bb66c27dc94c87d472cfb0a84b,36,NA,United States of America,software development and IT,Employed for wages,NA,male,110000,NA,NA,English,NA,master's degree (non-professional),NA
18fd261a41798e41014828f0ff638d97,28,NA,United States of America,software development and IT,Employed for wages,NA,male,30000,NA,NA,English,married or domestic partnership,bachelor's degree,20000
9529146f63108c797662fa50ad596731,36,NA,United States of America,software development and IT,Self-employed business owner,NA,male,90000,NA,NA,English,NA,bachelor's degree,NA
fce85ae21489f03279c826d6aa4a0438,30,3,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,English,married or domestic partnership,"some college credit, no degree",30000
f1f20c7c30b0ac2bc0cd9bfa2f985a02,20,NA,India,NA,Not working but looking for work,100000,male,NA,work for a multinational corporation,  Data Scientist / Data Engineer,Hindi,NA,"trade, technical, or vocational training",NA
0f9b8de725b3594d408fa257290da189,21,NA,India,NA,Not working but looking for work,10000,male,NA,work for a startup,  Mobile Developer,Marathi,NA,bachelor's degree,NA
1d15d2276fa0b2d080164da56a6311ad,24,NA,United States of America,NA,NA,NA,male,NA,start your own business,NA,English,NA,bachelor's degree,NA
53eeb369b66c49e8b69c50a44f8be645,29,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,65000,female,64000,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,NA
85c6436e2a9eaf628afbf7e01570fee8,29,NA,United States of America,NA,NA,80000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
2244b229bf649110a109c50d22b54b8f,23,NA,United States of America,NA,NA,75000,female,NA,work for a medium-sized company,Back-End Web Developer,Vietnamese,NA,"professional degree (MBA, MD, JD, etc.)",170000
cd89bad4806dfc9e48425b4fec3daed1,30,NA,United States of America,health care,Employed for wages,75000,male,44000,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,NA
aaca7b27648c01dc98bb4af9a597d396,25,NA,United States of America,NA,Not working but looking for work,45000,female,NA,work for a medium-sized company,  User Experience Designer,English,NA,bachelor's degree,NA
141d09b35c237eeb22120abe47aebb9e,16,NA,United States of America,NA,Not working but looking for work,NA,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,some high school,NA
36e6dd965e57d7f538701f292d3b982f,21,NA,United States of America,NA,Not working but looking for work,90000,male,NA,work for a startup,Full-Stack Web Developer,English,NA,"some college credit, no degree",70000
fe77569c98663547019c8cc265d77527,34,NA,United States of America,software development and IT,Employed for wages,NA,male,95000,NA,NA,Mandarin Chinese,NA,bachelor's degree,NA
9683c7cfce149b7a93fca7deab5565d4,34,NA,United Kingdom,software development and IT,Employed for wages,NA,male,40000,NA,NA,English,married or domestic partnership,associate's degree,25000
d176cc5c10b39dadfa2e2bcadb4cb073,26,NA,United States of America,NA,Not working and not looking for work,NA,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
f99abbf934d24b438617ddfac6f33257,28,NA,United States of America,software development and IT,Employed for wages,NA,male,35000,NA,NA,English,NA,bachelor's degree,NA
ac1a53ea73607a74797c3cafb9ca24ad,19,NA,United States of America,NA,Not working but looking for work,40000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
6b82a79c7840e574a0438f9c910ab4f6,23,NA,United States of America,software development and IT,Employed for wages,65000,male,32000,work for a medium-sized company,Back-End Web Developer,English,NA,"some college credit, no degree",NA
219593f7fac148e0dacab8a9ae73ebf8,29,NA,"Netherlands (Holland, Europe)",health care,Employed for wages,NA,male,35000,freelance ,NA,Dutch,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",30000
b742979fed9c244b3449d4cc01ef67a6,23,NA,United States of America,NA,Employed for wages,55000,male,35000,work for a medium-sized company,  Data Scientist / Data Engineer,English,NA,bachelor's degree,20000
effc3ea74614e3cdcbbc246cafe4c198,26,NA,United States of America,NA,Not working but looking for work,70000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,"some college credit, no degree",2000
fce79258cdb8995f0d63d3f1c1a95ff7,25,NA,United States of America,office and administrative support,Employed for wages,NA,male,27000,start your own business,NA,Spanish,NA,"some college credit, no degree",NA
13616c497a30b664962efafcb49db45a,25,NA,United States of America,architecture or physical engineering,Employed for wages,95000,female,60000,work for a medium-sized company,  Data Scientist / Data Engineer,Mandarin Chinese,NA,bachelor's degree,NA
1dc3c6f75d615037ff46609835213001,49,NA,United States of America,NA,Not working but looking for work,NA,female,NA,start your own business,NA,English,NA,master's degree (non-professional),NA
600a666c10b1e536bb5ca2f1d2820d51,26,NA,United States of America,NA,Employed for wages,85000,male,100000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
5fe5252cc570a6b781437e40868d4583,19,NA,India,NA,NA,NA,male,NA,start your own business,NA,Assamese,NA,some high school,NA
b00221bebc8ef4b7e4913d5cea41039d,24,NA,United States of America,NA,Not working and not looking for work,75000,female,NA,work for a medium-sized company,Full-Stack Web Developer,Polish,NA,bachelor's degree,12000
850cfc7646de4206ca8641e013764ccf,29,NA,India,NA,NA,75000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,"professional degree (MBA, MD, JD, etc.)",15000
2b0830e506036f817e40a503f9122c8d,30,1,United States of America,NA,Employed for wages,56000,male,18000,work for a startup,Full-Stack Web Developer,English,"single, never married","some college credit, no degree",38000
999030ed3aaeff64f01e8282ddc40403,25,NA,Vietnam,NA,Not working and not looking for work,NA,female,NA,freelance ,NA,Vietnamese,NA,bachelor's degree,NA
04ec1611487c45bd740cb5d1492c1fea,17,NA,United States of America,food and beverage,Employed for wages,60000,male,13000,work for a medium-sized company,Full-Stack Web Developer,English,NA,high school diploma or equivalent (GED),NA
c7e415b62f4baaccec80cbe2311538d4,22,NA,Syria,NA,Unable to work,6000,male,NA,work for a medium-sized company,Back-End Web Developer,Arabic,NA,"some college credit, no degree",NA
07d800bcf7e386da26975de4a7f4c3af,61,NA,United States of America,NA,Self-employed business owner,NA,male,20000,start your own business,NA,English,NA,master's degree (non-professional),10000
b67308752df994511e8909a6b629d939,14,NA,Germany,NA,Unable to work,NA,male,NA,freelance ,NA,German,NA,some high school,NA
188f42e4210e4ce82d8a1c797b9a7841,29,NA,United States of America,software development and IT,Employed for wages,NA,female,60000,NA,NA,English,married or domestic partnership,bachelor's degree,60000
8f2f8acef0fab1943c3ce1607177d5b1,37,NA,United States of America,software development and IT,Self-employed freelancer,NA,male,85000,NA,NA,English,NA,bachelor's degree,NA
7fe74527f97491efba040ca3282e94fa,28,NA,United States of America,finance,Self-employed business owner,NA,male,95000,freelance ,NA,English,NA,"some college credit, no degree",18000
d5e825345e95e3d9b87280c8a8e1396e,26,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,40000,male,22000,work for a medium-sized company,  Mobile Developer,Spanish,NA,associate's degree,20000
eb626ff553e57ec061f49fff86667fa3,32,NA,United States of America,NA,Self-employed freelancer,NA,male,50000,NA,NA,English,NA,bachelor's degree,NA
57dcef8b235fb0c8c22ff3ae5e4b5b44,50,NA,United States of America,NA,Unable to work,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,0
7ee514f15b26d50fbd1c6abef1d2ec16,44,1,United States of America,software development and IT,Employed for wages,NA,male,75000,NA,NA,English,married or domestic partnership,bachelor's degree,NA
394a884b3136a232ea0bf6d7439c3a54,44,1,United States of America,office and administrative support,Employed for wages,75000,female,40000,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,40000
3fb1f881b82553db13fdfd155b5d2a31,25,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,NA,female,53000,NA,NA,English,NA,bachelor's degree,NA
d10efa248c7743193df2a9d5ef5cd32b,19,NA,Mexico,NA,Not working but looking for work,50000,male,NA,work for a startup,  Front-End Web Developer,Spanish,NA,high school diploma or equivalent (GED),NA
1c9795127214d7a851de9961f9ca78af,23,NA,Canada,NA,Not working but looking for work,40000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Yue (Cantonese) Chinese,NA,bachelor's degree,30000
aee15927343580ee94a3fffde660707f,51,NA,Virgin Islands (USA),"arts, entertainment, sports, or media",Self-employed freelancer,NA,female,NA,freelance ,NA,Spanish,NA,bachelor's degree,NA
329bac43547ba217206325a5d083b3e4,24,NA,United Kingdom,software development and IT,Employed for wages,NA,male,38000,start your own business,NA,English,NA,bachelor's degree,30000
9f0770535ce3f09279ba5e7bbea9817c,29,NA,United States of America,software development and IT,Employed for wages,NA,female,60000,NA,NA,English,NA,bachelor's degree,NA
e239e331a110cd396a52550922eb640f,42,NA,United States of America,"arts, entertainment, sports, or media",Self-employed business owner,NA,female,45000,NA,NA,English,NA,bachelor's degree,NA
23417270e2d774c51426d8728b966fe5,33,NA,United States of America,software development and IT,Employed for wages,55000,male,77500,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
76d556cd3729709dbdd382d3f5d05583,36,NA,United States of America,food and beverage,Employed for wages,70000,female,24000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,65000
fb250df04a47e94845bc26f3b7a8e2d2,47,NA,United States of America,software development and IT,Self-employed freelancer,NA,male,97000,NA,NA,English,"single, never married","trade, technical, or vocational training",22000
b31a7a9534c056f41db5824cdb223511,27,NA,United States of America,NA,Not working but looking for work,70000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,"some college credit, no degree",NA
89fcdf86f587d988f33ca6479b39ff7a,22,NA,United Kingdom,NA,Not working and not looking for work,70000,female,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,70000
e4958d1488e9c61289ba1697f4eaeeeb,20,NA,India,NA,Not working but looking for work,25000,male,NA,work for a startup,  Front-End Web Developer,Tamil,NA,high school diploma or equivalent (GED),NA
5e59c1b76f288649aef0854f3443249a,23,NA,United States of America,finance,Employed for wages,65000,male,58000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,34000
49770299bb5abf4b0cd317089d73bcf5,31,NA,United States of America,health care,Employed for wages,NA,female,20000,NA,NA,English,NA,bachelor's degree,20000
ca33d9536f6c546b62705aa45051e60c,29,NA,United States of America,NA,Employed for wages,NA,female,76000,NA,NA,English,NA,master's degree (non-professional),NA
f3afb19b6b9c3219f73854d8d49006ba,30,NA,United States of America,NA,Not working but looking for work,50000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,30000
4d76dbb05aa7db348d3e36c5b00f8203,24,NA,China,NA,Employed for wages,85000,female,60000,work for a startup,  Product Manager,English,NA,bachelor's degree,18000
0478512407207cad88b9f4fac060d28a,30,2,Great Britain,transportation,Self-employed business owner,NA,male,50000,start your own business,NA,English,married or domestic partnership,no high school (secondary school),NA
632c6e135d4d6f40746a39381ac6d99a,31,NA,United States of America,software development and IT,Employed for wages,75000,male,NA,work for a medium-sized company,  DevOps / SysAdmin,NA,NA,bachelor's degree,NA
a375320d1ec3eea9f5d5985a19ae7256,27,NA,United States of America,NA,Not working and not looking for work,75000,male,NA,work for a medium-sized company,  DevOps / SysAdmin,English,NA,bachelor's degree,35000
1f61411fa9016cad7457f7c169db395d,54,NA,United States of America,NA,Not working but looking for work,85000,female,NA,work for a medium-sized company,  Product Manager,English,NA,master's degree (non-professional),NA
